Filename,Admiration,Amusement,Determination,Empathic Pain,Excitement,Joy
06157,0.0,0.0,0.0,0.0,0.25,0.5
06158,0.1666666716337204,0.1666666716337204,0.0,0.0,0.0,0.1666666716337204
06159,0.0,0.0,0.0,0.0,0.3333333432674408,0.3333333432674408
06160,0.0,0.0,0.1666666716337204,0.1666666716337204,0.0,0.0
06161,1.0,0.0,0.0,0.0,1.0,0.0
06162,0.125,0.25,0.0,0.0,0.5,0.25
06163,0.5,0.0,0.0,0.5,0.0,0.0
06164,0.0,0.0,0.0,0.0948275849223136,0.0,0.0
06165,0.0,0.5,0.0,0.0,0.5,0.0
06166,0.5,0.5,0.0,0.0,0.0,0.0
06167,0.0,0.0,0.125,0.125,0.0,0.0
06168,0.25,0.25,0.0,0.0,0.25,0.75
06169,0.0,0.0,0.5,0.0,0.5,0.0
06170,0.0,0.0,0.0,0.0,0.1666666716337204,0.1666666716337204
06171,0.0,0.5,0.0,0.0,0.5,0.0
06172,0.5,0.0,0.0,0.0,0.3333333432674408,0.1666666716337204
06173,0.0818181782960891,0.0090909088030457,0.0454545468091964,0.0090909088030457,0.0181818176060915,0.1545454561710357
06174,0.0,0.5,0.0,0.0,0.5,0.5
06175,0.0,0.0,0.5,0.0,0.0,0.0
06176,0.5,0.0,0.0,0.0,0.0,0.0
06177,0.0,0.0,0.2857142984867096,0.0,0.0,0.1428571492433548
06178,0.3333333432674408,0.0,0.0,0.0,0.0,0.0
06179,0.5,0.0,0.0,0.5,0.0,0.0
06180,0.0,0.0,0.5,0.0,0.0,0.0
06181,0.5,0.5,0.5,0.0,0.0,0.0
06182,0.0,1.0,0.0,0.0,0.0,0.0
06183,0.0,0.0,0.5,0.0,0.0,0.0
06184,0.0,0.0,0.0,0.0,0.6666666865348816,0.0
06185,0.4000000059604645,0.0,0.0,0.0,0.0,0.0
06186,0.0,0.5,0.0,0.0,0.0,0.5
06187,0.0,0.0,0.0,0.0,0.5,0.0
06188,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
06189,0.75,0.0,0.0,0.0,0.0,0.0
06190,0.0,0.0,0.0,0.125,0.0,0.0
06191,0.0,0.0,0.2000000029802322,0.0,0.2000000029802322,0.2000000029802322
06192,0.0,0.0,0.0,0.0,0.0,0.25
06193,0.0,0.0,0.5,0.0,0.0,0.0
06194,0.3333333432674408,0.1666666716337204,0.0,0.0,0.3333333432674408,0.3333333432674408
06195,0.5,0.0,0.5,0.0,0.0,0.0
06196,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
06197,0.5,0.0,0.0,0.0,0.5,0.5
06198,0.0088495574891567,0.0,0.3185840845108032,0.0,0.0,0.0
06199,0.0,0.0,0.0,0.0,0.0,0.5
06200,0.0,0.5,0.0,0.0,0.0,0.0
06201,0.0,0.0,0.5,0.0,0.0,0.0
06202,0.0818181782960891,0.0090909088030457,0.0454545468091964,0.0090909088030457,0.0181818176060915,0.1545454561710357
06203,0.0,0.0,0.5,0.0,0.0,0.0
06204,0.0,0.3333333432674408,0.0,0.0,0.0,0.0
06205,0.0,0.0,0.1111111119389534,0.0,0.0,0.0
06206,0.0,0.0,0.0,0.0,0.5,0.0
06207,0.0,0.1666666716337204,0.1666666716337204,0.0,0.0,0.1666666716337204
06208,0.0,0.0,0.4285714328289032,0.0,0.0,0.0
06209,0.0,0.1636363565921783,0.036363635212183,0.0272727273404598,0.0818181782960891,0.0909090936183929
06210,1.0,0.0,0.0,0.0,0.0,0.0
06211,0.0,0.1636363565921783,0.036363635212183,0.0272727273404598,0.0818181782960891,0.0909090936183929
06212,1.0,0.0,0.0,0.0,0.5,0.0
06213,0.5,0.0,0.0,0.0,0.0,0.0
06214,0.0291970800608396,0.0291970800608396,0.0656934306025505,0.0,0.0948905125260353,0.0510948896408081
06215,0.0,0.5,0.0,0.0,0.0,0.0
06216,0.0,0.0089285718277096,0.0357142873108387,0.0089285718277096,0.0089285718277096,0.0
06217,0.0,0.0,0.0,0.0,0.5,0.0
06218,0.0,0.0091743115335702,0.0183486230671405,0.0091743115335702,0.0,0.0
06219,0.5,0.0,0.0,0.0,0.0,0.0
06220,0.0,0.0183486230671405,0.0458715595304966,0.0,0.2201834917068481,0.1009174287319183
06221,0.0088495574891567,0.0,0.3185840845108032,0.0,0.0,0.0
06222,0.0,0.0,0.0,0.0,0.3333333432674408,0.0
06223,0.0,0.0,0.0,0.0,0.5,0.0
06224,0.5,0.0,0.0,0.0,0.0,0.0
06225,0.0,0.0,0.0,0.0,0.5,0.0
06226,0.5,0.0,0.0,0.5,0.0,0.0
06227,0.0,0.0,0.0,0.0,0.5,0.0
06228,0.5,0.0,0.0,0.5,0.0,0.0
06229,0.0,0.5,0.0,0.0,0.0,0.0
06230,1.0,0.0,0.0,0.0,0.0,0.0
06231,0.25,0.0,0.0,0.0,0.0,0.0
06232,0.0,0.0,0.5,0.0,0.0,0.0
06233,0.25,0.0,0.0,0.0,0.0,0.75
06234,0.0,0.0,0.5,0.0,0.0,0.0
06235,0.0,0.0,0.0,0.0,0.1428571492433548,0.4285714328289032
06236,0.0341880358755588,0.0769230797886848,0.0598290599882602,0.0,0.2905983030796051,0.0940170958638191
06237,0.0,0.0,0.5,0.0,0.0,0.0
06238,0.0,0.0,0.0,0.0,0.0,0.5
06239,0.1666666716337204,0.1666666716337204,0.0,0.0,0.6666666865348816,0.6666666865348816
06240,0.3333333432674408,0.0,0.0,0.0,0.1666666716337204,0.3333333432674408
06241,0.0,0.1666666716337204,0.0,0.0,0.0,0.0
06242,0.3333333432674408,0.0,0.0,0.0,0.0,0.0
06243,0.125,0.0390625,0.0234375,0.0,0.0546875,0.1015625
06244,0.0,0.0,0.0,0.0,0.5,0.25
06245,0.0,0.0,0.4444444477558136,0.0,0.0,0.0
06246,0.0,0.5,0.0,0.0,1.0,0.5
06247,0.0,0.3333333432674408,0.0,0.0,0.0,0.0
06248,0.0366972461342811,0.1467889845371246,0.027522936463356,0.0,0.2385321110486984,0.0183486230671405
06249,0.0,0.0,0.3333333432674408,0.0,0.0,0.3333333432674408
06250,0.0,0.0,0.5,0.0,0.0,0.0
06251,0.0,0.0091743115335702,0.0183486230671405,0.0091743115335702,0.0,0.0
06252,0.25,0.25,0.0,0.0,0.25,0.0
06253,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
06254,0.0,0.0,0.0,0.0,0.5,0.5
06255,0.0,0.0,0.5,0.0,0.0,0.0
06256,0.3333333432674408,0.0,0.0,0.0,0.0,0.0
06257,0.0,0.1666666716337204,0.0,0.0,0.1666666716337204,0.1666666716337204
06258,0.0,0.5,0.0,0.0,0.0,0.0
06259,0.5,0.0,0.0,0.0,0.5,1.0
06260,0.3333333432674408,0.0,0.0,0.0,0.1666666716337204,0.3333333432674408
06261,0.0,0.0,0.0,0.0,0.5,0.0
06262,0.0,0.5,0.5,0.0,0.5,0.0
06263,0.5,0.0,0.0,0.0,0.0,0.5
06264,0.0,0.0,0.5,0.0,0.0,0.0
06265,0.5,0.0,0.0,0.0,0.0,1.0
06266,0.0,0.0,0.0,0.3333333432674408,0.0,0.0
06267,0.5,0.5,0.5,0.0,0.0,0.0
06268,0.0,0.0,0.1025641039013862,0.0170940179377794,0.0085470089688897,0.0
06269,0.0,0.0,0.4285714328289032,0.0,0.0,0.0
06270,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
06271,0.0,0.25,0.0,0.0,0.0,0.0
06272,0.0,0.0,0.5,0.0,0.0,0.0
06273,0.0,0.5,0.0,0.0,0.0,0.0
06274,0.0,0.0,0.0,0.0,1.0,0.5
06275,0.0,0.3333333432674408,0.0,0.0,0.0,0.0
06276,0.0,0.0,0.1025641039013862,0.0170940179377794,0.0085470089688897,0.0
06277,0.0,0.0,0.4000000059604645,0.0,0.0,0.0
06278,0.5,0.0,0.0,0.0,0.5,0.5
06279,0.0,0.5,0.0,0.0,0.0,0.0
06280,0.0,0.0,0.5,0.0,0.5,0.0
06281,0.0,0.5,0.0,0.0,0.0,0.0
06282,0.5,0.0,0.0,0.0,0.0,0.0
06283,0.0,0.0,0.0,0.0,0.5,0.5
06284,0.2000000029802322,0.2000000029802322,0.0,0.2000000029802322,0.0,0.0
06285,0.5,0.0,0.0,0.0,0.0,0.0
06286,0.0,1.0,0.0,0.0,0.5,0.0
06287,0.0,0.5,0.0,0.0,0.5,0.5
06288,0.0,0.0,0.0,0.0,0.0,0.5
06289,0.1636363565921783,0.0,0.1000000014901161,0.0,0.0,0.0090909088030457
06290,0.5,0.0,0.0,0.0,0.0,0.5
06291,0.3333333432674408,0.0,0.0,0.0,0.3333333432674408,0.0
06292,0.0,0.0,0.0256410259753465,0.0341880358755588,0.0,0.0
06293,0.0,0.0,0.4000000059604645,0.0,0.0,0.0
06294,0.0,0.5,0.0,0.0,0.0,0.0
06295,0.1000000014901161,0.0,0.0,0.1000000014901161,0.0,0.0
06296,0.5,0.0,0.0,0.0,0.0,0.0
06297,0.0,0.5,0.0,0.0,1.0,0.0
06298,0.5,0.0,0.0,0.0,0.5,0.0
06299,0.0,0.0,1.0,0.0,0.0,0.0
06300,0.0,0.0,0.1025641039013862,0.0170940179377794,0.0085470089688897,0.0
06301,0.0,0.0,0.0,0.0,0.0,0.5
06302,0.0,0.0,0.2000000029802322,0.0,0.0,0.0
06303,0.2477064281702041,0.0091743115335702,0.027522936463356,0.0091743115335702,0.0183486230671405,0.0091743115335702
06304,0.0,0.0,0.0,0.0,0.5,0.0
06305,0.0,0.0,0.0,0.5,0.0,0.0
06306,0.5,0.0,0.0,0.0,0.0,0.0
06307,0.0,0.0,0.0,0.0,1.0,0.0
06308,0.0714285746216774,0.0,0.0238095242530107,0.095238097012043,0.0,0.0
06309,0.3333333432674408,0.0,0.0,0.0,0.6666666865348816,0.6666666865348816
06310,0.0,0.5,0.25,0.0,0.0,0.0
06311,0.0,0.0,0.0,0.0,0.3333333432674408,0.6666666865348816
06312,0.25,0.0,0.0,0.0,0.0,0.0
06313,0.5,0.0,0.5,0.0,0.0,0.0
06314,0.0,0.3333333432674408,0.0,0.0,0.3333333432674408,0.3333333432674408
06315,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
06316,0.0,0.0,0.5,0.0,0.0,0.0
06317,0.6666666865348816,0.0,0.0,0.0,0.3333333432674408,0.0
06318,0.6666666865348816,0.0,0.0,0.0,0.0,0.0
06319,0.0,0.5,0.25,0.0,0.0,0.0
06320,0.0,0.0,0.0,0.0,0.0,0.6666666666666666
06321,0.0,0.5,0.0,0.0,0.5,0.5
06322,0.0,0.5,0.0,0.0,0.5,0.0
06323,0.0,0.0,0.0,0.0,0.5,1.0
06324,0.5,1.0,0.0,0.0,0.0,0.0
06325,0.6666666865348816,0.3333333432674408,0.0,0.0,0.0,0.0
06326,0.0,0.3333333432674408,0.0,0.0,0.0,0.0
06327,1.0,0.0,0.0,0.0,0.0,0.0
06328,0.3333333432674408,0.3333333432674408,0.0,0.0,0.0,0.1666666716337204
06329,0.3333333432674408,0.0,0.0,0.0,0.3333333432674408,0.0
06330,0.5,0.0,0.0,0.0,0.0,0.0
06331,0.3333333432674408,0.0,0.3333333432674408,0.0,0.0,0.3333333432674408
06332,0.5,0.0,0.5,0.0,0.0,0.0
06333,0.5,0.0,0.0,0.0,0.0,0.0
06334,0.0,0.0183486230671405,0.0458715595304966,0.0,0.2201834917068481,0.1009174287319183
06335,0.0,0.25,0.0,0.0,0.0,0.0
06336,0.5,0.0,0.0,0.0,0.5,0.0
06337,0.2000000029802322,0.0,0.0,0.0,0.4000000059604645,0.4000000059604645
06338,0.0,0.5,0.0,0.0,0.0,0.0
06339,0.5,0.0,0.0,0.0,0.5,0.0
06340,0.0,1.0,0.0,0.0,0.0,0.3333333432674408
06341,0.1666666716337204,0.0,0.1111111119389534,0.0,0.0555555559694767,0.0555555559694767
06342,0.0,0.0,0.0,0.0,0.5,0.0
06343,0.0,0.0089285718277096,0.0357142873108387,0.0089285718277096,0.0089285718277096,0.0
06344,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
06345,0.25,0.0,0.0,0.0,0.25,0.5
06346,0.0,0.5,0.0,0.0,0.0,1.0
06347,0.0,0.0,0.1428571492433548,0.0,0.0,0.0
06348,0.0,0.25,0.375,0.0,0.0,0.125
06349,0.1666666716337204,0.3333333432674408,0.0,0.0,0.0,0.0
06350,0.5,0.0,0.0,0.0,0.0,0.0
06351,0.0,0.3333333432674408,0.0,0.0,0.0,0.0
06352,0.0,0.0089285718277096,0.0357142873108387,0.0089285718277096,0.0089285718277096,0.0
06353,0.5,0.0,0.0,0.0,0.0,0.0
06354,0.5,0.0,0.0,0.0,0.0,0.0
06355,0.0,0.5,0.0,0.0,0.5,0.0
06356,0.5,0.5,0.0,0.0,0.5,0.0
06357,0.0,0.5,0.0,0.0,0.0,0.0
06358,0.0,0.0,0.5,0.0,0.0,0.0
06359,0.0,0.0,0.0,0.0,0.1428571492433548,0.4285714328289032
06360,0.0172413792461156,0.0172413792461156,0.0258620698004961,0.0,0.0517241396009922,0.0
06361,0.1111111119389534,0.1111111119389534,0.0,0.0,0.3333333432674408,0.7777777910232544
06362,0.0,0.0,0.5,0.0,0.0,0.0
06363,0.3333333432674408,0.0,0.0,0.0,0.0,0.1666666716337204
06364,0.0,0.0,0.0,0.0,0.0,0.5
06365,1.0,0.0,0.0,0.0,0.0,0.0
06366,0.2477064281702041,0.0091743115335702,0.027522936463356,0.0091743115335702,0.0183486230671405,0.0091743115335702
06367,0.0,0.0,0.0,0.0,0.0,0.5
06368,0.0,0.5,0.0,0.0,1.0,0.5
06369,0.5,0.0,0.0,0.0,0.0,1.0
06370,0.0,0.0,0.5,0.0,0.0,0.0
06371,0.5,0.0,0.0,0.0,0.0,0.0
06372,0.0,0.0,0.0,0.0948275849223136,0.0,0.0
06373,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
06374,0.5,0.0,0.0,0.0,0.0,0.5
06375,0.0,0.0,0.0,0.5,0.0,0.0
06376,0.0,1.0,0.0,0.0,0.0,0.0
06377,0.1538461595773697,0.0,0.0769230797886848,0.0,0.0769230797886848,0.0512820519506931
06378,0.0,0.0,0.5,0.0,0.0,0.0
06379,0.0,0.5,0.0,0.0,0.5,0.5
06380,0.3333333432674408,0.3333333432674408,0.0,0.0,0.0,0.0
06381,0.0,0.5,0.0,0.0,0.5,0.0
06382,0.0,0.0,0.5714285969734192,0.0,0.0,0.0
06383,0.0,0.0,0.0,0.0,0.0,0.2000000029802322
06384,0.0,0.0,0.0,0.0,1.0,0.0
06385,0.0,0.0,0.5,0.0,0.0,0.5
06386,0.1428571492433548,0.0,0.0,0.0,0.0,0.0
06387,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
06388,0.6666666865348816,0.0,0.0,0.0,0.0,0.0
06389,0.5,0.0,0.0,0.5,0.0,0.0
06390,0.0,0.0,0.0,0.0,0.5,0.0
06391,0.5555555820465088,0.0833333358168602,0.0,0.0,0.1944444477558136,0.1388888955116272
06392,0.0,0.0,0.0,0.0,0.5,0.0
06393,0.0,0.0,0.5,0.0,0.0,0.0
06394,0.0,0.0,0.0,0.0,0.0,0.5
06395,0.0,0.5,0.0,0.0,0.0,0.0
06396,0.0,0.0,0.0,0.0,0.5,0.0
06397,0.625,0.0,0.0,0.0,0.25,0.125
06398,0.0,0.0,0.0,0.0,0.6666666865348816,0.0
06399,0.0,0.0,0.25,0.5,0.0,0.0
06400,0.5,0.0,0.0,0.0,0.5,1.0
06401,0.2857142984867096,0.0,0.0,0.0,0.2857142984867096,0.1428571492433548
06402,0.5,0.0,0.5,0.0,0.5,0.0
06403,0.0,0.25,0.0,0.0,0.5,0.125
06404,0.0,0.5,0.0,0.0,0.1666666716337204,0.1666666716337204
06405,0.6666666865348816,0.1666666716337204,0.1666666716337204,0.0,0.0,0.0
06406,0.3333333432674408,0.4444444477558136,0.0,0.0,0.1111111119389534,0.5555555820465088
06407,0.0,0.5,0.0,0.0,0.0,0.0
06408,0.5,0.0,0.0,0.0,0.5,0.0
06409,0.3333333432674408,0.0,0.0,0.0,0.0,0.3333333432674408
06410,0.0,0.5,0.0,0.0,0.0,0.0
06411,0.5,0.0,0.5,0.0,0.0,0.0
06412,0.0,0.0408163256943225,0.0408163256943225,0.0204081628471612,0.0,0.0
06413,0.5,0.5,0.0,0.0,0.0,0.0
06414,0.2477064281702041,0.0091743115335702,0.027522936463356,0.0091743115335702,0.0183486230671405,0.0091743115335702
06415,0.0,0.25,0.0,0.0,0.75,0.0
06416,0.0,0.0,0.5,0.0,0.0,0.0
06417,0.0,0.0,0.0,0.0,0.5,0.5
06418,0.0,0.0,0.5,0.0,0.0,0.0
06419,0.0,0.0,0.5,0.0,0.0,0.0
06420,0.5,0.0,0.0,0.0,0.0,0.0
06421,0.3333333432674408,0.0,0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408
06422,0.0818181782960891,0.0090909088030457,0.0454545468091964,0.0090909088030457,0.0181818176060915,0.1545454561710357
06423,0.0,0.5,0.0,0.0,0.0,0.0
06424,0.5,0.0,0.0,0.0,0.5,0.5
06425,0.0,0.0,0.5714285969734192,0.0,0.1428571492433548,0.0
06426,0.0,0.0,0.0,0.0,0.5,0.0
06427,0.0,0.0,0.0,0.0,0.5,0.0
06428,0.0,0.3333333432674408,0.0,0.0,0.0,0.0
06429,0.5,0.0,0.0,0.0,0.0,0.0
06430,0.0,0.0,0.5,0.0,0.0,0.0
06431,0.0172413792461156,0.0172413792461156,0.0258620698004961,0.0,0.0517241396009922,0.0
06432,1.0,0.0,0.0,0.0,0.0,0.0
06433,0.5,0.0,0.0,0.0,0.0,0.0
06434,0.5,0.0,0.0,0.0,0.0,0.0
06435,0.0,0.0,0.0,0.0,0.0,0.5
06436,0.5,0.0,0.0,0.0,0.0,0.0
06437,0.1666666716337204,0.0,0.1666666716337204,0.0,0.1666666716337204,0.1666666716337204
06438,0.25,0.25,0.0,0.0,0.0,0.0
06439,1.0,0.0,0.0,0.0,0.0,0.0
06440,0.0,0.1666666716337204,0.0,0.0,0.0,0.0
06441,0.25,0.0,0.0,0.0,0.0,0.0
06442,0.6315789222717285,0.0526315793395042,0.0263157896697521,0.0,0.0,0.0526315793395042
06443,0.0,0.0,0.5,0.0,0.0,0.5
06444,0.0,0.0,0.0,0.0,0.5,0.0
06445,0.0,0.0,0.4285714328289032,0.0,0.0,0.0
06446,0.5,0.0,0.0,0.5,0.0,0.0
06447,0.3333333432674408,0.0,0.0,0.0,0.0,0.0
06448,0.0341880358755588,0.0769230797886848,0.0598290599882602,0.0,0.2905983030796051,0.0940170958638191
06449,0.5,0.0,0.5,0.0,0.0,0.0
06450,0.0,0.0,0.0,0.0,0.6666666865348816,0.0
06451,0.0,0.0,0.0,0.0,0.5,0.0
06452,0.5,0.0,0.5,0.0,0.0,0.0
06453,0.5,0.0,0.0,0.0,0.5,0.0
06454,0.5,0.0,0.0,0.0,0.0,0.5
06455,0.0,0.0,0.5,0.0,0.0,0.0
06456,0.0,0.0,0.0,0.0,0.0,0.3333333432674408
06457,0.0,0.0,0.0,0.5,0.0,0.0
06458,0.0,0.0,1.0,0.0,0.0,0.0
06459,0.0,0.3333333432674408,0.5,0.0,0.3333333432674408,0.3333333432674408
06460,0.3333333432674408,0.0,0.0,0.0,0.0,0.0
06461,0.0,0.0,0.0,0.0,0.5,0.0
06462,0.0172413792461156,0.0172413792461156,0.0258620698004961,0.0,0.0517241396009922,0.0
06463,0.5,0.0,0.0,0.0,0.5,1.0
06464,0.5,0.0,0.0,0.0,0.0,0.0
06465,0.0,0.3333333432674408,0.0,0.0,0.0,0.0
06466,0.3333333432674408,0.0,0.3333333432674408,0.0,0.3333333432674408,0.0
06467,0.5,0.0,0.0,0.0,0.0,0.0
06468,0.0,0.0,0.0,0.0,0.5,0.0
06469,0.0,0.0,0.5,0.0,0.0,0.0
06470,0.0,0.0,0.5,0.0,0.0,0.0
06471,0.0,0.2000000029802322,0.4000000059604645,0.0,0.0,0.0
06472,0.3333333432674408,0.0,0.0,0.0,0.0,0.0
06473,1.0,0.0,0.0,0.0,0.0,0.0
06474,0.0,0.0,0.0,0.0,1.0,0.3333333432674408
06475,0.5,0.0,0.0,0.0,0.0,0.0
06476,0.0,0.0,0.3333333333333333,0.0,0.0,0.16666666666666666
06477,0.3333333432674408,0.0,0.0,0.0,0.3333333432674408,0.0
06478,0.0,0.0,0.5,0.0,0.0,0.0
06479,0.6000000238418579,0.0,0.0,0.0,0.0,0.0
06480,0.25,0.0,0.0,0.25,0.25,0.5
06481,1.0,0.0,0.0,0.0,0.0,0.0
06482,0.0,0.0,0.0,0.0,0.3333333432674408,0.0
06483,0.5,0.0,0.5,0.0,0.0,0.0
06484,0.5,0.0,0.0,0.0,0.25,0.5
06485,0.0,0.3333333432674408,0.0,0.0,0.3333333432674408,0.0
06486,0.0,0.0,1.0,0.0,0.5,0.0
06487,0.0,0.1428571492433548,0.0,0.0,0.0,0.1428571492433548
06488,0.0,0.1666666716337204,0.0,0.0,0.0,0.0
06489,0.0,0.0,0.1025641039013862,0.0170940179377794,0.0085470089688897,0.0
06490,1.0,0.5,0.0,0.0,0.0,0.0
06491,0.2000000029802322,0.4000000059604645,0.0,0.0,0.0,0.2000000029802322
06492,0.3333333432674408,0.0,0.3333333432674408,0.0,0.3333333432674408,0.0
06493,0.0,0.1666666716337204,0.0,0.0,0.0,0.0
06494,0.0088495574891567,0.0,0.3185840845108032,0.0,0.0,0.0
06495,1.0,0.0,0.0,0.0,0.0,0.0
06496,0.0,0.0,0.0,0.0,0.0,0.5
06497,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
06498,0.5,0.0,0.0,0.0,0.0,0.0
06499,0.0,0.0089285718277096,0.0357142873108387,0.0089285718277096,0.0089285718277096,0.0
06500,0.4444444444444444,0.0,0.1111111111111111,0.0,0.0,0.0
06501,0.3333333432674408,0.0,0.3333333432674408,0.0,0.0,0.3333333432674408
06502,0.3333333432674408,0.6666666865348816,0.0,0.0,0.0,0.0
06503,0.0,0.0,0.0,0.0,0.5,0.0
06504,0.0,0.5,0.0,0.0,0.0,0.0
06505,0.1428571492433548,0.0,0.0,0.0,0.1428571492433548,0.1428571492433548
06506,0.0,0.5,0.0,0.0,0.0,0.25
06507,0.0,0.5,0.0,0.0,0.5,0.5
06508,0.5,0.0,0.0,0.5,0.0,0.0
06509,0.0,0.125,0.0,0.0,0.0,0.125
06510,0.0341880358755588,0.0769230797886848,0.0598290599882602,0.0,0.2905983030796051,0.0940170958638191
06511,0.25,0.0,0.0,0.0,0.25,0.25
06512,1.0,0.0,0.0,0.0,0.5,0.0
06513,0.0,0.0,0.0,0.0,0.0,0.3333333432674408
06514,0.0,0.1666666716337204,0.1666666716337204,0.0,0.1666666716337204,0.1666666716337204
06515,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
06516,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333
06517,0.0,0.0,0.5,0.0,0.0,0.0
06518,0.6,0.0,0.0,0.0,0.0,0.4
06519,0.0,0.0,1.0,0.0,0.0,0.0
06520,0.0,0.5,0.0,0.0,0.5,0.0
06521,0.0,0.0,0.3333333432674408,0.0,0.0,0.0
06522,0.0,0.5,0.0,0.0,0.0,0.0
06523,0.0,0.0,0.6666666865348816,0.0,0.0,0.0
06524,0.5,0.0,0.5,0.0,0.0,0.0
06525,0.3333333432674408,0.0,0.0,0.0,0.0,0.3333333432674408
06526,0.0,0.2000000029802322,0.0,0.0,0.0,0.0
06527,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
06528,0.0,0.0,0.2857142984867096,0.0,0.0,0.1428571492433548
06529,0.0,0.0,0.0,0.0,0.5,0.0
06530,0.1666666716337204,0.0,0.0,0.0,0.0,0.1666666716337204
06531,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333
06532,0.0,0.6000000238418579,0.0,0.0,0.2000000029802322,0.2000000029802322
06533,0.5,0.5,0.0,0.0,0.0,0.5
06534,0.0,0.25,0.0,0.0,0.25,0.0
06535,0.0,0.0,0.0,0.0,0.3333333432674408,0.0
06536,0.0,0.0,0.5,0.0,0.0,0.0
06537,0.5,0.0,0.0,0.0,0.5,0.0
06538,0.0,0.0,0.5,0.0,0.0,0.0
06539,1.0,0.0,0.0,0.0,0.0,0.0
06540,0.0,0.0,0.0,0.0,0.1428571492433548,0.0
06541,0.0,0.0091743115335702,0.0183486230671405,0.0091743115335702,0.0,0.0
06542,0.0,0.0,0.5,0.0,0.0,0.0
06543,1.0,0.0,0.0,0.0,0.0,0.0
06544,0.0,0.0,0.3333333432674408,0.0,0.1666666716337204,0.0
06545,0.2857142984867096,0.2857142984867096,0.0,0.0,0.5714285969734192,0.4285714328289032
06546,0.0,0.0,0.2857142984867096,0.0,0.0,0.0
06547,0.5,0.0,0.0,0.0,0.0,0.0
06548,0.5,0.0,0.0,0.0,0.0,0.0
06549,0.5,0.0,0.0,0.0,0.0,0.0
06550,0.5,0.0,0.0,0.5,0.0,0.0
06551,0.0,0.6666666865348816,0.0,0.0,0.0,0.0
06552,0.0,0.5,0.0,0.0,1.0,0.5
06553,0.5,0.0,0.0,0.0,0.0,0.0
06554,0.0,0.0,0.0909090936183929,0.0,0.0,0.0
06555,0.0,0.5,0.5,0.0,0.0,0.0
06556,0.0,0.0,0.5,0.0,0.5,0.0
06557,0.0,0.3333333432674408,0.3333333432674408,0.0,0.0,0.0
06558,0.5,0.0,0.0,0.0,0.5,0.0
06559,0.0,0.0090090092271566,0.0720720738172531,0.0,0.0090090092271566,0.0
06560,0.0,0.0,0.5,0.0,0.0,0.0
06561,0.5,0.0,0.0,0.0,0.0,0.0
06562,0.3333333432674408,0.0,0.0,0.0,0.1666666716337204,0.3333333432674408
06563,0.0,0.3333333432674408,0.0,0.0,0.3333333432674408,0.0
06564,0.0,0.5,0.0,0.0,0.0,0.0
06565,0.0,0.0,0.3333333432674408,0.0,0.0,0.0
06566,0.1428571492433548,0.5714285969734192,0.0,0.0,0.4285714328289032,0.4285714328289032
06567,0.5,0.0,0.0,0.0,0.0,0.0
06568,0.0,0.0,0.1666666716337204,0.0,0.0,0.0
06569,0.0,0.1428571492433548,0.0,0.0,0.0,0.0
06570,0.5,0.0,0.0,0.0,0.0,0.0
06571,0.0,0.5,0.0,0.0,0.0,0.0
06572,0.1666666716337204,0.1666666716337204,0.0,0.0,0.3333333432674408,0.5
06573,0.0,0.0,0.0,0.0,0.1428571492433548,0.0
06574,0.5,0.0,1.0,0.0,0.5,0.0
06575,0.0,0.0,0.5,0.0,0.0,0.0
06576,0.0,0.5,0.0,0.0,0.0,0.0
06577,0.0,0.0,0.0,0.0,0.3333333432674408,0.0
06578,0.5,0.0,0.0,0.0,0.0,0.5
06579,0.0,0.0,0.0,0.0,0.3333333432674408,0.0
06580,0.0,0.0,0.5,0.0,0.0,0.0
06581,0.5,0.0,0.0,0.0,0.0,0.0
06582,0.0,0.0,0.0,0.0,0.0,1.0
06583,0.0,0.0,0.0,0.0,0.5,0.0
06584,0.0,0.0,0.0,0.0,0.0,0.5
06585,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
06586,0.0,0.0,0.2000000029802322,0.0,0.0,0.0
06587,0.0,0.0,0.0256410259753465,0.0341880358755588,0.0,0.0
06588,0.0,1.0,0.0,0.0,0.0,0.0
06589,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
06590,0.5,0.0,0.0,0.0,0.5,0.0
06591,0.5,0.0,0.0,0.0,0.5,0.0
06592,0.5,0.0,0.0,0.0,0.5,0.0
06593,0.1636363565921783,0.0,0.1000000014901161,0.0,0.0,0.0090909088030457
06594,0.0,0.1666666716337204,0.0,0.0,0.1666666716337204,0.0
06595,0.0,0.0,0.3333333432674408,0.0,0.0,0.0
